"ven_lati","ven_long","ven_vlrnot"
"-3.7262238500000002","-38.5464747533556","169.8"
"-3.726217","-38.556957","573.40"
"-3.726217","-38.536746","31.88"
"-3.726213","-38.556003","258.95"
"-3.726211","-38.567034","54.57"
"-3.726209","-38.564854","37.69"
"-3.726209","-38.55566","38.79"
"-3.726209","-38.53402","382.08"
"-3.726207","-38.537245","34.78"
"-3.7262038","-38.5464698","148.4"
"-3.726202","-38.534068","47.89"
"-3.726201","-38.537533","33.88"
"-3.726198","-38.533581","124.59"
"-3.726195","-38.534078","40.79"
"-3.726195","-38.522405","57.89"
"-3.72619","-38.555574","71.6"
"-3.726187","-38.551588","275.83"
"-3.726184","-38.534056","133.19"
"-3.726182","-38.54817","158.29"
"-3.726181","-38.555587","21.49"
"-3.72618","-38.556987","68.99"
"-3.726177","-38.537526","517.30"
"-3.726177","-38.537525","95.69"
"-3.726175","-38.534006","61.19"
"-3.726174","-38.54647","14.9"
"-3.726173","-38.533566","5723.55"
"-3.726172","-38.533566","1053.49"
"-3.726162","-38.549501","150.27"
"-3.726162","-38.534365","506.72"
"-3.726161","-38.561243","40.9"
"-3.7261597","-38.5394479","88.1"
"-3.726159","-38.534029","46.29"
"-3.726157","-38.555547","218.34"
"-3.726157","-38.534015","59.69"
"-3.726155","-38.560457","36.88"
"-3.72615","-38.533601","47.24"
"-3.726149","-38.539017","208.16"
"-3.726147","-38.55569","68.39"
"-3.726147","-38.538961","437.52"
"-3.726147","-38.537243","63.59"
"-3.726146","-38.556993","310.70"
"-3.7261443","-38.5570237","3386.83"
"-3.726144","-38.557024","11855.93"
"-3.726144","-38.555644","5270.85"
"-3.726144","-38.533564","26.39"
"-3.726143","-38.557024","205.67"
"-3.726142","-38.556938","56.74"
"-3.726142","-38.555625","159.43"
"-3.726142","-38.534036","188.52"
"-3.726136","-38.537382","31.88"
"-3.726134","-38.547593","42.8"
"-3.72613","-38.552081","22.88"
"-3.726124","-38.557006","55.79"
"-3.726123","-38.557026","62.6"
"-3.726123","-38.55044","297.34"
"-3.726121","-38.522167","48.9"
"-3.72612","-38.547755","325.98"
"-3.726118","-38.539686","30.89"
"-3.726116","-38.550368","35.89"
"-3.726112","-38.557018","230.70"
"-3.726112","-38.516923","80.39"
"-3.726102","-38.534037","104.37"
"-3.726096","-38.537531","175.22"
"-3.726094","-38.550491","67.67"
"-3.726094","-38.539895","376.36"
"-3.726091","-38.513494","45.79"
"-3.726089","-38.547587","36.88"
"-3.726088","-38.556471","61.89"
"-3.7260875","-38.5556312","29.9"
"-3.726086","-38.533883","76.59"
"-3.726085","-38.533529","42.03"
"-3.726082","-38.539427","45.79"
"-3.7260766","-38.5505408","24.9"
"-3.726074","-38.5497","117.59"
"-3.726071","-38.533982","85.27"
"-3.726069","-38.537446","167.44"
"-3.726066","-38.533577","39.88"
"-3.726065","-38.547243","51.78"
"-3.726063","-38.547239","639.40"
"-3.726062","-38.533548","43.2"
"-3.72606","-38.556958","47.9"
"-3.726054","-38.560462","23.89"
"-3.726048","-38.533896","45.4"
"-3.726047","-38.5601","58.79"
"-3.726043","-38.555904","151.2"
"-3.726035","-38.513589","80.59"
"-3.726034","-38.560387","397.57"
"-3.726033","-38.534021","71.8"
"-3.7260301","-38.5573929","476.57"
"-3.726025","-38.537436","81.94"
"-3.72602","-38.556675","139.9"
"-3.726016","-38.565064","58.8"
"-3.726016","-38.539905","223.14"
"-3.726011","-38.534007","31.88"
"-3.726009","-38.556649","475.02"
"-3.726007","-38.53751","82.8"
"-3.725998","-38.539734","29.78"
"-3.725998","-38.538651","41.78"
"-3.725998","-38.533821","82.6"
"-3.725995","-38.533889","209.04"
"-3.725986","-38.568817","43.89"
"-3.725985","-38.562869","349.16"
"-3.725981","-38.552603","704.87"
"-3.725971","-38.51916","76.69"
"-3.725968","-38.556264","37.8"
"-3.72596","-38.539553","33.88"
"-3.72596","-38.537423","366.01"
"-3.725953","-38.545621","22.88"
"-3.725952","-38.538951","554.37"
"-3.725948","-38.552564","47.79"
"-3.725947","-38.53387","672.32"
"-3.725939","-38.5504","243.89"
"-3.725926","-38.559711","40.9"
"-3.725924","-38.551619","61.79"
"-3.725923","-38.539906","172.83"
"-3.725916","-38.564415","44.81"
"-3.725914","-38.533935","72.89"
"-3.72591","-38.546933","95.78"
"-3.725887","-38.55126","115.6"
"-3.725886","-38.553422","97.06"
"-3.725882","-38.561458","39.8"
"-3.72587","-38.554359","78.68"
"-3.725869","-38.562195","34.79"
"-3.725865","-38.533875","55.89"
"-3.725863","-38.54767","45.89"
"-3.725857","-38.515198","117.27"
"-3.725852","-38.511109","42.88"
"-3.725849","-38.549233","34.79"
"-3.725848","-38.55669","139.92"
"-3.725839","-38.5617","47.78"
"-3.725836","-38.537522","34.79"
"-3.725825","-38.548942","803.51"
"-3.725822","-38.539835","216.17"
"-3.725806","-38.533971","1351.47"
"-3.725781","-38.521695","108.68"
"-3.725772","-38.551849","30.88"
"-3.725772","-38.526015","99.79"
"-3.7257712","-38.5223272","67.79"
"-3.725771","-38.522327","332.55"
"-3.725769","-38.552549","164.39"
"-3.725766","-38.522333","94.69"
"-3.725762","-38.521621","437.03"
"-3.72576","-38.547692","65.57"
"-3.72576","-38.522326","131.58"
"-3.725754","-38.536192","20.88"
"-3.72575","-38.554231","40.9"
"-3.725745","-38.554034","26.69"
"-3.725733","-38.519245","59.89"
"-3.725731","-38.554242","27.39"
"-3.725725","-38.55985","260.47"
"-3.725723","-38.561515","74.28"
"-3.725722","-38.546997","23.89"
"-3.725722","-38.546996","26.89"
"-3.725721","-38.554161","450.46"
"-3.725693","-38.565257","34.79"
"-3.725691","-38.565315","676.08"
"-3.725691","-38.523672","60.79"
"-3.725685","-38.553177","34.88"
"-3.725683","-38.551798","1215.87"
"-3.72567","-38.546925","82.09"
"-3.72566","-38.539835","30.89"
"-3.725655","-38.5625","82.78"
"-3.72565","-38.537186","81.94"
"-3.725648","-38.546455","79.58"
"-3.7256388","-38.5520029","90.8"
"-3.725627","-38.546518","37.88"
"-3.725623","-38.565115","54.77"
"-3.725617","-38.554224","33.78"
"-3.725615","-38.55425","225.95"
"-3.725614","-38.523598","122.59"
"-3.725607","-38.55973","63.69"
"-3.725607","-38.524445","96.68"
"-3.725604","-38.551998","29.89"
"-3.725604","-38.531647","53.69"
"-3.725588","-38.536407","25.89"
"-3.725584","-38.555757","99.48"
"-3.725576","-38.538562","26.5"
"-3.7255759","-38.5385616","39.8"
"-3.725575","-38.538562","320.83"
"-3.725561","-38.549078","46.79"
"-3.72556","-38.564876","39.8"
"-3.72556","-38.551877","21.89"
"-3.725549","-38.554481","100.04"
"-3.7255468","-38.5487732","34.9"
"-3.7255464","-38.5695172","76.8"
"-3.725545","-38.554258","419.88"
"-3.725542","-38.553055","648.66"
"-3.72554","-38.559331","90.27"
"-3.725539","-38.561372","262.23"
"-3.72553","-38.562434","61.77"
"-3.72553","-38.532078","31.89"
"-3.7255247","-38.5558839","48"
"-3.725514","-38.562025","72.67"
"-3.725508","-38.553958","57.8"
"-3.725499","-38.562308","14.89"
"-3.725499","-38.562066","61.8"
"-3.725499","-38.548146","35.8"
"-3.725498","-38.554478","101.99"
"-3.725495","-38.549035","60.69"
"-3.725492","-38.554275","559.60"
"-3.72549","-38.536371","281.36"
"-3.725489","-38.554073","1968.09"
"-3.725469","-38.554158","132.16"
"-3.725466","-38.554471","106.59"
"-3.725466","-38.546367","91.08"
"-3.72546","-38.554478","98.69"
"-3.72546","-38.551099","28.79"
"-3.725459","-38.553891","33.88"
"-3.725454","-38.552747","185.82"
"-3.725454","-38.547382","58.78"
"-3.725453","-38.565557","40.88"
"-3.725453","-38.552743","96.45"
"-3.725447","-38.559277","61.8"
"-3.7254436","-38.5388898","120.7"
"-3.725441","-38.547134","587.85"
"-3.72544","-38.553108","74.67"
"-3.725437","-38.554478","1104.70"
"-3.725436","-38.554478","56.29"
"-3.725435","-38.553087","7191.42"
"-3.725434","-38.553087","191.53"
"-3.725433","-38.553087","59.8"
"-3.725432","-38.566528","48.78"
"-3.725426","-38.554688","128.57"
"-3.725426","-38.554476","1376.29"
"-3.7254259","-38.5544755","255.9"
"-3.725425","-38.55462","50.59"
"-3.725424","-38.5543941","543.49"
"-3.725418","-38.554466","4018.60"
"-3.725417","-38.554466","473.25"
"-3.725417","-38.553116","46.79"
"-3.725416","-38.552528","56.7"
"-3.7254121","-38.5482483","67.7"
"-3.725412","-38.554443","157.57"
"-3.725409","-38.547208","177.19"
"-3.725406","-38.555999","294.24"
"-3.725405","-38.565382","37.88"
"-3.725402","-38.554463","146.84"
"-3.725402","-38.547157","64.8"
"-3.72539","-38.537405","115.64"
"-3.72539","-38.5372486","440.5"
"-3.725386","-38.538541","103.59"
"-3.72538","-38.554484","116.77"
"-3.725375","-38.553379","55.79"
"-3.725374","-38.565039","612.84"
"-3.725364","-38.536488","25.89"
"-3.725361","-38.538547","46.78"
"-3.72536","-38.560608","226.38"
"-3.725352","-38.565464","59.39"
"-3.725348","-38.553143","37.8"
"-3.725347","-38.553974","76.67"
"-3.725344","-38.538284","93.57"
"-3.725342","-38.549292","64.99"
"-3.725341","-38.553966","1116.57"
"-3.725331","-38.549124","2230.65"
"-3.725331","-38.537194","3106.21"
"-3.72533","-38.53602","87.59"
"-3.725325","-38.553106","187.29"
"-3.725321","-38.567011","73.17"
"-3.7253201","-38.5531293","463.4"
"-3.72532","-38.553129","1138.14"
"-3.725319","-38.553133","240.86"
"-3.725315","-38.549916","117.6"
"-3.725315","-38.538276","58.3"
"-3.725312","-38.552517","83.7"
"-3.725311","-38.532413","56.78"
"-3.72531","-38.553108","821.21"
"-3.725305","-38.538536","26.5"
"-3.725304","-38.555716","16.89"
"-3.725303","-38.548146","671.24"
"-3.725298","-38.553528","48.89"
"-3.725297","-38.55589","94.59"
"-3.725292","-38.551718","61.67"
"-3.725285","-38.548306","107.2"
"-3.725284","-38.554125","46.9"
"-3.725281","-38.551759","35.8"
"-3.725273","-38.554265","1184.91"
"-3.725268","-38.563239","2379.08"
"-3.72526","-38.565248","439.93"
"-3.725258","-38.565248","31.89"
"-3.725258","-38.553142","462.72"
"-3.725248","-38.563162","111.59"
"-3.725247","-38.567156","137.91"
"-3.725232","-38.548484","22.89"
"-3.725231","-38.563287","620.58"
"-3.725228","-38.560728","98.69"
"-3.725209","-38.56708","231.67"
"-3.725199","-38.547478","98.66"
"-3.725191","-38.553571","30.89"
"-3.72519","-38.555251","26.88"
"-3.725183","-38.559885","99.9"
"-3.725182","-38.519854","39.78"
"-3.725176","-38.559506","511.84"
"-3.725173","-38.547904","56.89"
"-3.725171","-38.553003","1260.62"
"-3.725171","-38.549295","121.75"
"-3.725169","-38.556237","169.26"
"-3.725162","-38.567329","535.33"
"-3.725155","-38.55527","33.79"
"-3.725145","-38.538773","454.90"
"-3.725135","-38.561523","32.88"
"-3.725135","-38.559888","62.69"
"-3.72513","-38.567223","47.79"
"-3.725119","-38.554648","151.36"
"-3.725115","-38.567133","27.49"
"-3.725108","-38.567175","161.39"
"-3.725103","-38.560086","50.79"
"-3.7250976","-38.552995","59.8"
"-3.725096","-38.549858","31.69"
"-3.725096","-38.549856","421.15"
"-3.725095","-38.567001","75.69"
"-3.725085","-38.567091","30.48"
"-3.725076","-38.567083","80.7"
"-3.725073","-38.567163","10771.74"
"-3.725073","-38.567162","95.59"
"-3.725073","-38.567097","59.8"
"-3.7250725","-38.5671632","366.71"
"-3.725072","-38.567163","448.57"
"-3.725072","-38.549885","231.17"
"-3.725071","-38.553591","69.11"
"-3.725065","-38.553376","59.6"
"-3.725063","-38.565016","97.39"
"-3.725054","-38.560029","44.8"
"-3.725053","-38.563148","205.12"
"-3.725051","-38.565568","2340.87"
"-3.725051","-38.565556","561.42"
"-3.725048","-38.539036","65.67"
"-3.725045","-38.567143","163.5"
"-3.7250372","-38.5670847","402.5"
"-3.725037","-38.567085","2472.45"
"-3.72503","-38.562336","62.3"
"-3.72503","-38.554819","144.68"
"-3.7250298","-38.545729","71.6"
"-3.725028","-38.567189","1414.47"
"-3.725027","-38.567189","276.05"
"-3.725023","-38.567085","223.22"
"-3.725023","-38.567023","330.87"
"-3.725022","-38.560664","51.89"
"-3.725021","-38.564784","47.77"
"-3.725019","-38.536025","62.2"
"-3.725017","-38.563197","154.35"
"-3.725015","-38.567236","772.90"
"-3.725011","-38.53865","100.69"
"-3.72501","-38.556024","132.1"
"-3.725001","-38.534289","99.17"
"-3.724994","-38.553127","394.29"
"-3.724984","-38.539046","29.88"
"-3.724983","-38.55668","91.64"
"-3.724982","-38.567228","23.89"
"-3.724973","-38.556026","139.68"
"-3.724973","-38.554781","133.17"
"-3.724971","-38.566956","55.49"
"-3.724971","-38.565054","104.28"
"-3.724968","-38.556722","53.6"
"-3.724965","-38.565233","35.89"
"-3.72496","-38.555661","133.63"
"-3.724958","-38.567081","60.67"
"-3.7249455","-38.5793474","82.6"
"-3.724942","-38.565575","70.69"
"-3.724942","-38.559729","89.68"
"-3.724934","-38.539782","184.49"
"-3.724931","-38.566907","484.66"
"-3.724921","-38.567072","108.44"
"-3.724921","-38.566886","168.49"
"-3.724917","-38.539803","40.79"
"-3.72491","-38.567192","1053.23"
"-3.724909","-38.548101","82.89"
"-3.724907","-38.557032","44.79"
"-3.724905","-38.559658","23.89"
"-3.724905","-38.539831","558.78"
"-3.724893","-38.567207","58.69"
"-3.724892","-38.564871","32.02"
"-3.72489","-38.550316","35.38"
"-3.724889","-38.559748","60.28"
"-3.724888","-38.547896","32.79"
"-3.7248876","-38.5478959","163.44"
"-3.724883","-38.556127","35.89"
"-3.724881","-38.567474","271.99"
"-3.7248784","-38.5651794","645.3"
"-3.724878","-38.566839","42.8"
"-3.724875","-38.566987","39.9"
"-3.724873","-38.555536","34.29"
"-3.724867","-38.536525","70.79"
"-3.72486","-38.566996","327.77"
"-3.724858","-38.555686","110.82"
"-3.724857","-38.553393","193.19"
"-3.724856","-38.56696","768.27"
"-3.724855","-38.566243","179.27"
"-3.724851","-38.566936","49.7"
"-3.724846","-38.567023","100.59"
"-3.724846","-38.567003","33.39"
"-3.724846","-38.566785","65.79"
"-3.724845","-38.566997","224.18"
"-3.724842","-38.567187","29.88"
"-3.724832","-38.566815","132.39"
"-3.724831","-38.566808","1275.45"
"-3.72483","-38.55145","23.89"
"-3.724818","-38.566985","102.17"
"-3.7248153","-38.5668290153442","249.77"
"-3.7248153","-38.5667861","156.2"
"-3.724815","-38.566786","8003.12"
"-3.7248135","-38.5490241","595.56"
"-3.724812","-38.551352","116.48"
"-3.72481","-38.55001","171.3"
"-3.72481","-38.548183","334.28"
"-3.724809","-38.566788","372.58"
"-3.724807","-38.562022","214.16"
"-3.724806","-38.566898","782.18"
"-3.724803","-38.547455","243.70"
"-3.7248","-38.560445","37.38"
"-3.7247967","-38.5620566","107.59"
"-3.724796","-38.556485","28.28"
"-3.724786","-38.556699","54.59"
"-3.724781","-38.566993","100.67"
"-3.724781","-38.55676","53.77"
"-3.7247801","-38.5384019","172.3"
"-3.724777","-38.554798","183.68"
"-3.724776","-38.56676","63.11"
"-3.724776","-38.535298","132"
"-3.724768","-38.555238","55.79"
"-3.724767","-38.566894","128.68"
"-3.724765","-38.559229","30.89"
"-3.724753","-38.5461085","112.8"
"-3.724745","-38.560765","938.30"
"-3.724728","-38.566994","135.2"
"-3.724722","-38.561744","244.99"
"-3.724719","-38.561445","21.89"
"-3.724714","-38.567212","90.59"
"-3.724712","-38.564725","36.88"
"-3.724712","-38.556596","100.99"
"-3.724711","-38.566909","76.59"
"-3.724702","-38.560695","129.07"
"-3.72469","-38.559209","54.78"
"-3.7246867","-38.5626378","886.0"
"-3.724685","-38.550042","524.27"
"-3.724676","-38.555384","826.22"
"-3.7246754","-38.5651028","54.8"
"-3.724675","-38.559998","170.8"
"-3.724673","-38.56196","88.66"
"-3.724673","-38.555349","174.31"
"-3.724666","-38.560777","23.89"
"-3.724662","-38.563153","116.09"
"-3.72465","-38.567078","398.23"
"-3.724645","-38.538578","68.57"
"-3.724642","-38.538398","58.69"
"-3.724628","-38.562131","20.89"
"-3.724625","-38.566929","55.8"
"-3.724623","-38.555565","400.66"
"-3.724623","-38.55281","61.8"
"-3.724621","-38.567312","71.69"
"-3.72462","-38.552809","54.69"
"-3.724617","-38.561721","193.25"
"-3.724614","-38.554265","78.45"
"-3.724611","-38.532017","131.20"
"-3.724606","-38.553352","68.69"
"-3.724601","-38.556462","264.94"
"-3.724585","-38.5561","32.89"
"-3.724581","-38.561803","56.39"
"-3.72458","-38.561803","79.69"
"-3.7245786","-38.5692914","542.51"
"-3.724576","-38.564828","23.89"
"-3.724568","-38.560081","234.08"
"-3.724561","-38.55959","162.17"
"-3.724557","-38.560175","397.27"
"-3.724548","-38.538483","305.80"
"-3.724545","-38.538504","278.53"
"-3.72453","-38.554829","95.71"
"-3.724527","-38.554058","37.68"
"-3.724524","-38.567087","513.69"
"-3.724513","-38.560133","87.45"
"-3.7245083","-38.5549316","48.8"
"-3.724505","-38.533878","132.17"
"-3.724504","-38.559541","124.89"
"-3.724501","-38.533777","50.79"
"-3.7245","-38.559102","136.29"
"-3.724497","-38.553375","60.68"
"-3.724488","-38.56682","62.79"
"-3.724488","-38.559627","46.3"
"-3.724487","-38.550807","28.89"
"-3.724484","-38.565689","63.79"
"-3.724479","-38.551299","36.38"
"-3.7244778","-38.5618128","559.2"
"-3.72447","-38.564788","26.69"
"-3.724468","-38.567212","23.89"
"-3.724463","-38.561869","30.89"
"-3.724455","-38.562418","72.49"
"-3.724455","-38.548825","356.57"
"-3.7244501","-38.5126237","51.6"
"-3.724449","-38.560398","40.69"
"-3.7244487","-38.5670314","430.5"
"-3.724443","-38.548783","33.88"
"-3.724438","-38.539278","33.49"
"-3.724431","-38.552187","43.8"
"-3.724423","-38.564805","33.38"
"-3.724416","-38.564881","36.88"
"-3.724415","-38.567101","71.79"
"-3.724415","-38.5671006","167.4"
"-3.724413","-38.564773","70.26"
"-3.724412","-38.566785","208.14"
"-3.724412","-38.539172","48.79"
"-3.724409","-38.55408","21.88"
"-3.7244081","-38.5562519","153.5"
"-3.724402","-38.562378","54.4"
"-3.724402","-38.539189","23.89"
"-3.724393","-38.547294","188.3"
"-3.724389","-38.539271","132.05"
"-3.724382","-38.561208","43.4"
"-3.724376","-38.548425","27.89"
"-3.724371","-38.554256","20.89"
"-3.724368","-38.552443","48.89"
"-3.724365","-38.548183","61.58"
"-3.724354","-38.552273","26.39"
"-3.724352","-38.55439","20.89"
"-3.724347","-38.539138","64.79"
"-3.724334","-38.538467","163.96"
"-3.724329","-38.55565","366.42"
"-3.724329","-38.549268","62.28"
"-3.724326","-38.549257","444.84"
"-3.724319","-38.548896","29.88"
"-3.724318","-38.550845","45.78"
"-3.724317","-38.548511","2430.55"
"-3.7243167","-38.5485113","103.7"
"-3.724315","-38.554814","38.79"
"-3.7243043","-38.5553275","220.18"
"-3.724304","-38.555328","791.57"
"-3.724299","-38.537495","26.88"
"-3.724296","-38.55528","56.79"
"-3.724288","-38.562185","222.19"
"-3.724286","-38.555324","421.34"
"-3.724284","-38.548707","120.5"
"-3.724275","-38.558853","44.1"
"-3.724269","-38.561965","30.89"
"-3.724264","-38.553409","70.67"
"-3.724263","-38.543746","25.89"
"-3.72426","-38.553286","30.88"
"-3.724258","-38.547568","40.31"
"-3.724255","-38.551855","174.36"
"-3.724254","-38.540013","46.78"
"-3.72425","-38.539346","237.56"
"-3.724248","-38.561973","308.75"
"-3.724245","-38.545232","36.88"
"-3.724245","-38.538187","75.94"
"-3.724243","-38.547178","23.88"
"-3.72424","-38.539348","96.79"
"-3.724237","-38.562951","486.23"
"-3.724236","-38.568488","24.48"
"-3.724234","-38.558244","27.89"
"-3.724233","-38.539372","328.76"
"-3.724232","-38.56734","637.51"
"-3.724232","-38.543482","72.8"
"-3.724227","-38.556724","70.78"
"-3.724226","-38.539321","163.09"
"-3.724223","-38.563558","419.10"
"-3.7242201","-38.5112141","135.2"
"-3.72422","-38.542962","138.39"
"-3.724215","-38.549078","96.59"
"-3.724213","-38.567248","710.48"
"-3.724213","-38.567247","48.78"
"-3.724204","-38.543005","34.78"
"-3.724203","-38.541806","41.28"
"-3.724197","-38.553752","36.25"
"-3.724196","-38.545241","40.19"
"-3.724194","-38.559343","35.89"
"-3.724194","-38.558243","88.5"
"-3.724188","-38.554839","33.89"
"-3.724186","-38.548132","149.33"
"-3.724185","-38.566934","246.47"
"-3.724185","-38.542918","40.9"
"-3.72418","-38.540263","65.77"
"-3.72418","-38.5401","130.45"
"-3.724176","-38.565595","260.66"
"-3.724173","-38.547607","242.71"
"-3.72417","-38.561455","60.76"
"-3.724168","-38.558159","371.99"
"-3.724164","-38.565576","76.8"
"-3.724164","-38.562417","291.74"
"-3.72416","-38.547664","110.06"
"-3.72416","-38.546624","30.89"
"-3.724154","-38.554598","25.88"
"-3.72415","-38.556723","42.22"
"-3.724148","-38.548931","20.89"
"-3.724145","-38.553677","578.77"
"-3.724145","-38.537235","38.78"
"-3.724144","-38.546362","39.79"
"-3.724141","-38.562761","47.78"
"-3.724131","-38.549171","331.16"
"-3.724126","-38.550085","358.14"
"-3.724125","-38.551693","488.84"
"-3.72412","-38.5438","25.89"
"-3.724117","-38.567086","50.5"
"-3.724117","-38.537573","897.51"
"-3.724116","-38.549866","38.79"
"-3.724115","-38.537573","251.85"
"-3.724111","-38.561035","21.88"
"-3.72411","-38.547607","144.46"
"-3.724109","-38.567258","72.79"
"-3.724104","-38.561286","139.39"
"-3.724104","-38.557536","73.68"
"-3.724094","-38.521212","301.07"
"-3.724093","-38.560135","26.49"
"-3.724092","-38.552876","45.8"
"-3.724092","-38.541716","188.24"
"-3.724091","-38.537574","53.79"
"-3.724086","-38.550007","717.42"
"-3.724068","-38.56725","246.47"
"-3.724068","-38.558707","233.60"
"-3.724067","-38.52116","65.79"
"-3.724066","-38.537455","338.20"
"-3.724063","-38.533915","126.57"
"-3.7240618","-38.5541404","75.95"
"-3.72406","-38.543168","100.59"
"-3.724055","-38.55271","37.03"
"-3.7240544","-38.5375955","240.3"
"-3.724054","-38.537596","3152.27"
"-3.724052","-38.54366","38.03"
"-3.724052","-38.541811","120.49"
"-3.724051","-38.537596","29.88"
"-3.724049","-38.557988","183.57"
"-3.724048","-38.535855","415.79"
"-3.724045","-38.543034","25.8"
"-3.724044","-38.552033","2002.61"
"-3.724041","-38.566649","38.9"
"-3.724036","-38.549883","4747.61"
"-3.7240267","-38.5521024","83.43"
"-3.724026","-38.550053","484.09"
"-3.724021","-38.548654","30.88"
"-3.724018","-38.537664","1045.30"
"-3.724017","-38.537667","31.88"
"-3.724017","-38.537664","107.59"
"-3.724012","-38.530387","66.49"
"-3.724011","-38.563053","31.89"
"-3.724008","-38.557031","46.69"
"-3.723998","-38.555804","339.44"
"-3.723998","-38.550043","405.58"
"-3.723991","-38.567343","27.89"
"-3.7239909","-38.5125287","47.9"
"-3.723989","-38.553256","136.35"
"-3.723986","-38.553768","45.79"
"-3.7239848","-38.5254765","61.8"
"-3.723982","-38.566985","36.89"
"-3.723979","-38.537616","52.76"
"-3.723978","-38.556585","191.26"
"-3.723974","-38.550506","34.78"
"-3.723973","-38.565507","33.89"
"-3.723973","-38.549747","255.87"
"-3.723973","-38.541606","1333.39"
"-3.723966","-38.555092","523.48"
"-3.723965","-38.567279","438.43"
"-3.723963","-38.567256","40.79"
"-3.72396","-38.543774","17.88"
"-3.72396","-38.54045","112.35"
"-3.723955","-38.537673","289.38"
"-3.723952","-38.562928","20.89"
"-3.723951","-38.564895","43.78"
"-3.723943","-38.559111","339.06"
"-3.723943","-38.558972","70.79"
"-3.723942","-38.537651","102.58"
"-3.72394","-38.551924","51.4"
"-3.723938","-38.53761","348.38"
"-3.723937","-38.564955","27.89"
"-3.72393","-38.543403","52.8"
"-3.723929","-38.560302","95.67"
"-3.723929","-38.542864","21.89"
"-3.723928","-38.567146","1286.99"
"-3.723928","-38.555164","152.28"
"-3.723927","-38.537629","841.06"
"-3.723924","-38.5672","99.56"
"-3.723924","-38.538165","37.78"
"-3.72392","-38.566742","170.27"
"-3.723914","-38.560655","48.25"
"-3.72391","-38.567366","267.39"
"-3.723906","-38.551843","54.39"
"-3.723904","-38.567259","4340.09"
"-3.723903","-38.567259","35.89"
"-3.723902","-38.567259","215.29"
"-3.723901","-38.567259","549.70"
"-3.723898","-38.567241","90.49"
"-3.723897","-38.567247","2486.12"
"-3.7238967","-38.5672474","648.25"
"-3.723896","-38.567248","204.19"
"-3.723896","-38.56724","1270.88"
"-3.723896","-38.565709","37.89"
"-3.723896","-38.551865","251.97"
"-3.723896","-38.539136","28.88"
"-3.723894","-38.566743","1930.40"
"-3.723894","-38.549495","311.01"
"-3.723893","-38.563604","30.89"
"-3.723889","-38.566716","53.79"
"-3.723888","-38.567088","43.79"
"-3.723887","-38.551757","75.95"
"-3.723886","-38.567392","117.4"
"-3.723886","-38.543345","30.89"
"-3.723886","-38.543342","50.8"
"-3.723884","-38.567253","1483.25"
"-3.723878","-38.537728","46.79"
"-3.723877","-38.567257","2359.57"
"-3.723875","-38.567249","6180.20"
"-3.723875","-38.53766","36.38"
"-3.723874","-38.567244","252.78"
"-3.723874","-38.567126","427.23"
"-3.723873","-38.567249","34.88"
"-3.72387","-38.540125","27.69"
"-3.723868","-38.559464","35.79"
"-3.723865","-38.553685","34.68"
"-3.723865","-38.552646","42.9"
"-3.7238641","-38.5635159","327.3"
"-3.723864","-38.563516","275.68"
"-3.723864","-38.537424","451.15"
"-3.723862","-38.553232","325.63"
"-3.723856","-38.541752","114.45"
"-3.723853","-38.551768","47.89"
"-3.72385","-38.558089","25.88"
"-3.723847","-38.56717","240.27"
"-3.723847","-38.531504","286.45"
"-3.723845","-38.549968","1480.62"
"-3.723844","-38.567269","59.6"
"-3.723844","-38.56213","61.8"
"-3.723842","-38.567184","174.23"
"-3.72384","-38.567096","398.87"
"-3.723838","-38.549978","79.5"
"-3.723835","-38.567249","338.27"
"-3.723835","-38.553181","226.9"
"-3.723832","-38.565479","45.9"
"-3.723828","-38.567272","42.78"
"-3.723827","-38.5489514","51.5"
"-3.723822","-38.567191","45.8"
"-3.723815","-38.548036","174.88"
"-3.723813","-38.558377","67.77"
"-3.723812","-38.567154","2532.31"
"-3.723809","-38.567065","52.79"
"-3.723809","-38.537535","44.81"
"-3.723808","-38.562053","48.79"
"-3.723798","-38.567275","53.77"
"-3.723796","-38.541587","84.77"
"-3.723792","-38.553594","27.88"
"-3.723791","-38.565406","255.29"
"-3.723784","-38.554407","35.89"
"-3.723778","-38.54898","98.79"
"-3.723777","-38.566662","59.29"
"-3.723775","-38.567278","122.67"
"-3.72377487322696","-38.5670895748688","112.05"
"-3.723769","-38.567054","685.78"
"-3.723762","-38.56709","30.89"
"-3.723761","-38.548981","56.79"
"-3.72376","-38.531515","67.49"
"-3.723758","-38.551961","33.88"
"-3.723751","-38.541562","38.88"
"-3.723751","-38.531594","755.33"
"-3.72375","-38.552192","34.78"
"-3.723749","-38.559044","38.01"
"-3.723743","-38.568355","14.89"
"-3.72374","-38.552394","25.88"
"-3.723737","-38.547481","42.8"
"-3.723735","-38.547486","42.79"
"-3.723723","-38.531599","80.69"
"-3.723722","-38.567079","59.8"
"-3.723712","-38.567055","577.25"
"-3.723712","-38.567037","165.3"
"-3.723711","-38.567057","3141.70"
"-3.723711","-38.567037","333.56"
"-3.723705","-38.541582","3580.19"
"-3.723704","-38.541582","612.61"
"-3.723702","-38.541598","54.8"
"-3.723701","-38.541593","447.97"
"-3.723699","-38.56289","578.84"
"-3.723687","-38.54218","36.38"
"-3.72368","-38.553268","61.18"
"-3.723679","-38.553576","83.47"
"-3.723679","-38.525225","66.79"
